      36,   0.010926,  -0.975707,   0.046817
      53,   0.010682,  -0.994751,   0.047061
      70,   0.010071,  -0.998413,   0.043765
      86,   0.010926,  -0.993896,   0.047183
     103,   0.013123,  -0.988647,   0.047793
     120,   0.017152,  -0.979003,   0.051334
     136,   0.018006,  -0.988036,   0.050967
     153,   0.017152,  -0.992431,   0.051944
     170,   0.014344,  -1.000977,   0.048404
     186,   0.010560,  -0.995971,   0.048892
     203,   0.012757,  -0.991699,   0.052677
     220,   0.015443,  -0.986449,   0.053897
     237,   0.015809,  -0.986816,   0.055606
     254,   0.010804,  -0.990844,   0.051700
     270,   0.009095,  -0.994018,   0.049014
     287,   0.012635,  -0.993652,   0.048892
     304,   0.015077,  -0.989501,   0.049747
     320,   0.016419,  -0.983275,   0.050723
     337,   0.014100,  -0.985107,   0.049502
     353,   0.014832,  -0.993164,   0.047427
     370,   0.014466,  -0.987182,   0.048526
     387,   0.013368,  -0.990844,   0.050235
     403,   0.013734,  -0.990844,   0.051334
     420,   0.013856,  -0.988525,   0.049625
     437,   0.013734,  -0.990722,   0.048038
     453,   0.013734,  -0.989745,   0.049869
     470,   0.013612,  -0.987914,   0.050723
     487,   0.013612,  -0.991577,   0.051334
     504,   0.015077,  -0.988769,   0.048892
     520,   0.013490,  -0.989990,   0.048404
     537,   0.012147,  -0.992065,   0.049625
     554,   0.013734,  -0.992187,   0.047793
     570,   0.013245,  -0.987792,   0.050601
     587,   0.013612,  -0.990112,   0.046329
     604,   0.014344,  -0.988525,   0.050845
     620,   0.013368,  -0.989013,   0.050357
     637,   0.012147,  -0.991577,   0.047183
     654,   0.013856,  -0.989013,   0.050601
     670,   0.011414,  -0.987792,   0.047671
     687,   0.011781,  -0.990478,   0.049014
     704,   0.015321,  -0.991210,   0.049136
     720,   0.012635,  -0.989013,   0.049991
     737,   0.012879,  -0.990844,   0.047916
     754,   0.015199,  -0.991821,   0.048770
     770,   0.014710,  -0.991455,   0.049014
     787,   0.013490,  -0.990112,   0.048404
     804,   0.014100,  -0.989623,   0.050235
     820,   0.012879,  -0.991210,   0.049014
     837,   0.015321,  -0.991943,   0.050113
     854,   0.013001,  -0.987914,   0.048770
     870,   0.013001,  -0.988403,   0.051212
     887,   0.012757,  -0.987304,   0.045840
     904,   0.016297,  -0.994751,   0.044864
     921,   0.011170,  -0.992065,   0.058780
     937,   0.012757,  -0.987304,   0.045840
     954,   0.013490,  -0.988281,   0.047549
     971,   0.014588,  -0.990844,   0.050235
     987,   0.013001,  -0.991088,   0.052677
    1004,   0.014222,  -0.990966,   0.048892
    1021,   0.013734,  -0.987914,   0.048526
    1037,   0.013612,  -0.988403,   0.048648
    1054,   0.014710,  -0.991210,   0.051700
    1072,   0.013245,  -0.991210,   0.047427
    1088,   0.014955,  -0.989868,   0.049747
    1104,   0.014955,  -0.990966,   0.048648
    1121,   0.015809,  -0.992309,   0.050235
    1137,   0.015321,  -0.990112,   0.052188
    1154,   0.014588,  -0.989501,   0.050601
    1171,   0.013368,  -0.990722,   0.048038
    1188,   0.015199,  -0.991088,   0.049625
    1204,   0.013856,  -0.989745,   0.049625
    1221,   0.015077,  -0.990112,   0.046939
    1237,   0.013734,  -0.990478,   0.051334
    1255,   0.014955,  -0.990478,   0.049258
    1271,   0.014588,  -0.989501,   0.048160
    1288,   0.014100,  -0.989623,   0.050601
    1304,   0.014100,  -0.990356,   0.048648
    1321,   0.012025,  -0.991332,   0.047916
    1338,   0.014710,  -0.990844,   0.049502
    1354,   0.014222,  -0.990112,   0.049136
    1371,   0.013490,  -0.991210,   0.050479
    1388,   0.014588,  -0.989623,   0.050601
    1404,   0.015565,  -0.991699,   0.049991
    1421,   0.013245,  -0.989868,   0.050479
    1439,   0.010804,  -0.991821,   0.050113
    1455,   0.014222,  -0.989868,   0.050479
    1471,   0.014466,  -0.989257,   0.049502
    1488,   0.013123,  -0.988891,   0.050235
    1504,   0.013612,  -0.990722,   0.048648
    1521,   0.015199,  -0.988647,   0.052066
    1538,   0.013001,  -0.990478,   0.050967
    1555,   0.012635,  -0.990478,   0.050723
    1571,   0.011781,  -0.986694,   0.053287
    1588,   0.018251,  -0.992309,   0.045840
    1605,   0.010438,  -0.993408,   0.054508
    1627,   0.014344,  -0.988891,   0.047916
    1639,   0.010071,  -0.988158,   0.049747
    1654,   0.014832,  -0.990478,   0.046939
    1669,   0.013490,  -0.991943,   0.052432
    1685,   0.014832,  -0.991088,   0.051212
    1701,   0.013734,  -0.988158,   0.048282
    1716,   0.013856,  -0.989868,   0.047061
    1732,   0.014344,  -0.988769,   0.050601
    1748,   0.012025,  -0.989990,   0.050601
    1771,   0.014466,  -0.989135,   0.049014
    1786,   0.013245,  -0.989379,   0.047061
    1804,   0.014222,  -0.989623,   0.049258
    1820,   0.014100,  -0.989501,   0.050357
    1835,   0.011781,  -0.990722,   0.047916
    1855,   0.014710,  -0.990722,   0.048648
    1871,   0.014222,  -0.989379,   0.049014
    1887,   0.014588,  -0.989623,   0.050357
    1902,   0.012635,  -0.989013,   0.050601
    1918,   0.015199,  -0.988403,   0.048160
    1933,   0.012025,  -0.991088,   0.048770
    1950,   0.012513,  -0.990234,   0.049625
    1965,   0.013856,  -0.989623,   0.050723
    1981,   0.014344,  -0.989501,   0.048282
    1996,   0.014710,  -0.990356,   0.049869
    2012,   0.013490,  -0.988891,   0.048038
    2027,   0.014100,  -0.989868,   0.049136
    2044,   0.013856,  -0.988891,   0.047916
    2059,   0.013245,  -0.989623,   0.048770
    2074,   0.012513,  -0.987426,   0.048160
    2090,   0.013856,  -0.989745,   0.047916
    2107,   0.012757,  -0.989623,   0.049014
    2121,   0.012513,  -0.990478,   0.049625
    2137,   0.012879,  -0.989745,   0.048526
    2153,   0.013734,  -0.991332,   0.048648
    2168,   0.015443,  -0.989379,   0.050235
    2184,   0.013001,  -0.990234,   0.049502
    2200,   0.011658,  -0.989013,   0.049380
    2215,   0.013612,  -0.989501,   0.049625
    2231,   0.013123,  -0.987182,   0.054142
    2246,   0.018373,  -0.993408,   0.043643
    2262,   0.012025,  -0.992309,   0.060123
    2277,   0.014222,  -0.990966,   0.051090
    2293,   0.013490,  -0.987304,   0.048404
    2309,   0.013490,  -0.988281,   0.044864
    2324,   0.012025,  -0.990966,   0.049136
    2340,   0.012513,  -0.992309,   0.052677
    2357,   0.014710,  -0.990356,   0.049625
    2371,   0.015321,  -0.988769,   0.047916
    2387,   0.013368,  -0.991577,   0.048282
    2402,   0.012269,  -0.991699,   0.051578
    2418,   0.012879,  -0.991210,   0.049625
    2433,   0.015199,  -0.990356,   0.050601
    2449,   0.015565,  -0.989013,   0.049136
    2465,   0.012879,  -0.990112,   0.047549
    2481,   0.013978,  -0.990356,   0.052066
    2497,   0.013856,  -0.988769,   0.048648
    2512,   0.012513,  -0.990112,   0.050967
    2527,   0.013490,  -0.989868,   0.050723
    2540,   0.013123,  -0.989501,   0.049991
    2555,   0.014344,  -0.990844,   0.051456
    2571,   0.013612,  -0.990600,   0.050235
    2586,   0.013001,  -0.989868,   0.050845
    2602,   0.014222,  -0.989745,   0.049747
    2618,   0.013123,  -0.990844,   0.050967
    2641,   0.013612,  -0.991943,   0.049502
    2655,   0.015199,  -0.988891,   0.050357
    2670,   0.012269,  -0.991088,   0.051212
    2686,   0.013734,  -0.988891,   0.051212
    2702,   0.013368,  -0.990722,   0.049991
    2717,   0.015199,  -0.988647,   0.048648
    2733,   0.013490,  -0.990478,   0.048526
    2748,   0.013612,  -0.989257,   0.048770
    2764,   0.013978,  -0.991088,   0.049869
    2780,   0.011536,  -0.990478,   0.050357
    2795,   0.012757,  -0.990112,   0.047427
    2811,   0.013368,  -0.990478,   0.051090
    2826,   0.015077,  -0.990844,   0.050845
    2842,   0.013978,  -0.989257,   0.050845
    2858,   0.014100,  -0.988891,   0.049258
    2874,   0.013245,  -0.990234,   0.050357
    2890,   0.014466,  -0.990234,   0.049014
    2905,   0.012879,  -0.990112,   0.050113
    2919,   0.011781,  -0.990112,   0.048770
    2934,   0.009705,  -0.990478,   0.051700
    2957,   0.013490,  -0.990234,   0.049014
    2972,   0.013245,  -0.990234,   0.049380
    2988,   0.013001,  -0.990478,   0.048770
    3003,   0.013123,  -0.991577,   0.049747
    3019,   0.015443,  -0.989623,   0.049625
    3035,   0.012635,  -0.989623,   0.048038
    3050,   0.013734,  -0.989501,   0.048282
    3066,   0.015199,  -0.988036,   0.049747
    3082,   0.014222,  -0.991210,   0.048648
    3097,   0.013490,  -0.990234,   0.051212
    3113,   0.016664,  -0.989501,   0.049258
    3144,   0.013856,  -0.989379,   0.050479
    3160,   0.012879,  -0.989257,   0.047183
    3175,   0.012879,  -0.989623,   0.049502
    3191,   0.013734,  -0.990356,   0.051212
    3207,   0.013001,  -0.989013,   0.050723
    3222,   0.012025,  -0.990600,   0.046817
    3237,   0.013123,  -0.991455,   0.049014
    3253,   0.014100,  -0.991332,   0.050601
    3269,   0.013001,  -0.990234,   0.048892
    3285,   0.013001,  -0.990356,   0.051212
    3300,   0.013490,  -0.989990,   0.047305
    3316,   0.013856,  -0.990722,   0.048770
    3331,   0.015199,  -0.989013,   0.050357
    3347,   0.013001,  -0.991821,   0.049747
    3363,   0.017030,  -0.989013,   0.049380
    3378,   0.013245,  -0.989868,   0.048526
    3394,   0.013490,  -0.989379,   0.049991
    3413,   0.012147,  -0.988281,   0.049136
    3427,   0.013123,  -0.991210,   0.049869
    3441,   0.011903,  -0.990966,   0.052066
    3458,   0.012025,  -0.990844,   0.048648
    3472,   0.015321,  -0.992920,   0.046206
    3488,   0.012391,  -0.989868,   0.060490
    3503,   0.014832,  -0.990356,   0.049258
    3519,   0.011781,  -0.986571,   0.045840
    3535,   0.011903,  -0.989013,   0.048892
    3550,   0.015565,  -0.990234,   0.052432
    3566,   0.014588,  -0.990722,   0.054386
    3582,   0.015687,  -0.990112,   0.050357
    3597,   0.014222,  -0.988647,   0.045840
    3613,   0.014100,  -0.990722,   0.047916
    3628,   0.015199,  -0.991210,   0.053531
    3644,   0.013245,  -0.991455,   0.050601
    3660,   0.011170,  -0.989868,   0.049136
    3676,   0.011658,  -0.989501,   0.047549
    3691,   0.011781,  -0.990356,   0.051334
    3708,   0.013368,  -0.989990,   0.049747
    3722,   0.014466,  -0.992309,   0.050479
    3738,   0.014832,  -0.990356,   0.048770
    3753,   0.014466,  -0.989745,   0.048892
    3769,   0.015321,  -0.991210,   0.049991
    3785,   0.012757,  -0.988769,   0.047671
    3800,   0.012269,  -0.990234,   0.047183
    3816,   0.011658,  -0.990478,   0.048648
    3831,   0.012513,  -0.990478,   0.052432
    3847,   0.013368,  -0.991088,   0.049747
    3863,   0.014588,  -0.989135,   0.048282
    3878,   0.011536,  -0.989990,   0.052432
    3894,   0.014710,  -0.991332,   0.050235
    3910,   0.014466,  -0.989379,   0.049258
    3925,   0.013856,  -0.988403,   0.050357
    3941,   0.012269,  -0.992065,   0.049625
    3956,   0.013490,  -0.991455,   0.051456
    3972,   0.014955,  -0.990966,   0.049258
    3988,   0.015931,  -0.989623,   0.049747
    4004,   0.015443,  -0.989501,   0.048526
    4019,   0.013001,  -0.990356,   0.048648
    4035,   0.012635,  -0.989501,   0.050357
    4050,   0.015199,  -0.989623,   0.047671
    4066,   0.014100,  -0.988769,   0.046817
    4081,   0.015199,  -0.991210,   0.048526
    4097,   0.016175,  -0.990112,   0.049747
    4113,   0.014222,  -0.990234,   0.048648
    4128,   0.013490,  -0.989745,   0.048404
    4144,   0.013490,  -0.991332,   0.050357
    4160,   0.012147,  -0.988525,   0.048892
    4176,   0.011048,  -0.987792,   0.052432
    4192,   0.013123,  -0.989868,   0.046573
    4208,   0.013978,  -0.991210,   0.049625
    4222,   0.012879,  -0.992675,   0.055240
    4238,   0.014344,  -0.989623,   0.046695
    4253,   0.012635,  -0.987304,   0.048892
    4269,   0.013490,  -0.989623,   0.049747
    4285,   0.014710,  -0.991455,   0.051334
    4300,   0.014466,  -0.991210,   0.049380
    4316,   0.012879,  -0.989501,   0.050113
    4331,   0.015443,  -0.988647,   0.047671
    4347,   0.015077,  -0.990600,   0.051578
    4363,   0.011781,  -0.991088,   0.048282
    4378,   0.012269,  -0.988891,   0.049625
    4394,   0.013245,  -0.991455,   0.050113
    4410,   0.013368,  -0.989013,   0.048648
    4425,   0.013734,  -0.990478,   0.052554
    4442,   0.013245,  -0.989868,   0.050601
    4456,   0.012635,  -0.989135,   0.051700
    4473,   0.013001,  -0.990600,   0.049625
    4488,   0.011292,  -0.989745,   0.051090
    4503,   0.014344,  -0.989379,   0.049502
    4519,   0.012391,  -0.991821,   0.049747
    4534,   0.014344,  -0.990234,   0.048892
    4550,   0.014344,  -0.988891,   0.049136
    4566,   0.013245,  -0.990234,   0.049625
    4581,   0.016541,  -0.990356,   0.050479
    4597,   0.012879,  -0.989501,   0.050113
    4613,   0.015443,  -0.989868,   0.050967
    4628,   0.013734,  -0.989990,   0.048892
    4644,   0.013978,  -0.991577,   0.052188
    4659,   0.012269,  -0.990478,   0.049625
    4675,   0.013368,  -0.989990,   0.048526
    4692,   0.014832,  -0.989501,   0.048770
    4706,   0.014222,  -0.991088,   0.050113
    4722,   0.013856,  -0.991821,   0.050601
    4738,   0.015443,  -0.990234,   0.048648
    4754,   0.013612,  -0.990844,   0.050235
    4769,   0.015199,  -0.990234,   0.049869
    4785,   0.015199,  -0.989868,   0.048282
    4800,   0.014832,  -0.989745,   0.049869
    4816,   0.013734,  -0.988891,   0.049502
    4831,   0.012879,  -0.991210,   0.049869
    4847,   0.013368,  -0.989868,   0.049869
    4863,   0.017030,  -0.990478,   0.050845
    4878,   0.015199,  -0.989623,   0.050479
    4895,   0.010316,  -0.986938,   0.053287
    4909,   0.013001,  -0.989990,   0.044742
    4925,   0.011414,  -0.993286,   0.049502
    4942,   0.015199,  -0.992553,   0.055240
    4956,   0.015809,  -0.989135,   0.047671
    4972,   0.013123,  -0.987304,   0.048038
    4988,   0.013245,  -0.990234,   0.050235
    5003,   0.014222,  -0.991821,   0.051334
    5019,   0.014100,  -0.991332,   0.050235
    5034,   0.011414,  -0.991332,   0.049502
    5050,   0.012513,  -0.990356,   0.047916
    5066,   0.013978,  -0.990600,   0.050845
    5081,   0.013856,  -0.990356,   0.049625
    5097,   0.013734,  -0.991332,   0.052310
    5113,   0.012635,  -0.990234,   0.049136
    5128,   0.013978,  -0.989501,   0.050113
    5144,   0.013734,  -0.990234,   0.049502
    5159,   0.014222,  -0.990722,   0.047549
    5176,   0.014344,  -0.988891,   0.048648
    5191,   0.012757,  -0.989257,   0.048038
    5206,   0.014100,  -0.990600,   0.050845
    5222,   0.013123,  -0.990234,   0.050235
    5237,   0.012269,  -0.991088,   0.051578
    5253,   0.012879,  -0.990112,   0.049869
    5269,   0.015199,  -0.989257,   0.049136
    5285,   0.015321,  -0.991332,   0.049747
    5300,   0.013368,  -0.989868,   0.048648
    5316,   0.015321,  -0.989257,   0.049136
    5331,   0.010804,  -0.990844,   0.048648
    5347,   0.013612,  -0.990234,   0.049502
    5363,   0.012757,  -0.989745,   0.050357
    5378,   0.012147,  -0.990234,   0.047305
    5394,   0.014344,  -0.990722,   0.051822
    5409,   0.014100,  -0.988158,   0.049502
    5426,   0.014588,  -0.990844,   0.048770
    5441,   0.012513,  -0.990600,   0.050723
    5456,   0.015931,  -0.989013,   0.049991
    5472,   0.014588,  -0.991088,   0.049014
    5488,   0.013245,  -0.987914,   0.050113
    5503,   0.014100,  -0.990112,   0.050235
    5519,   0.012025,  -0.989257,   0.050113
    5534,   0.012269,  -0.989257,   0.051456
    5550,   0.014100,  -0.991332,   0.050845
    5566,   0.012879,  -0.990844,   0.051090
    5581,   0.012879,  -0.990478,   0.050235
    5597,   0.014344,  -0.988525,   0.048892
    5613,   0.011781,  -0.989745,   0.047916
    5628,   0.014222,  -0.987060,   0.052799
    5644,   0.017640,  -0.989990,   0.045108
    5659,   0.012635,  -0.993408,   0.059025
    5675,   0.015809,  -0.990234,   0.051822
    5691,   0.011658,  -0.989501,   0.046451
    5706,   0.013856,  -0.987792,   0.047427
    5722,   0.014710,  -0.992065,   0.049869
    5737,   0.013245,  -0.992065,   0.053775
    5753,   0.012513,  -0.988158,   0.051822
    5769,   0.013368,  -0.988769,   0.048892
    5784,   0.014100,  -0.989257,   0.049380
    5800,   0.013368,  -0.990844,   0.049991
    5816,   0.013734,  -0.990722,   0.051578
    5832,   0.012147,  -0.989135,   0.050113
    5847,   0.013245,  -0.991699,   0.050601
    5863,   0.015443,  -0.990844,   0.049502
    5878,   0.013856,  -0.990722,   0.051090
    5894,   0.016053,  -0.990844,   0.048892
    5910,   0.014222,  -0.990112,   0.049747
    5925,   0.013001,  -0.991577,   0.050723
    5941,   0.014222,  -0.990722,   0.050357
    5957,   0.012147,  -0.991699,   0.049625
    5972,   0.013978,  -0.989990,   0.051700
    5987,   0.012635,  -0.989745,   0.049991
    6003,   0.013734,  -0.989868,   0.049380
    6019,   0.013123,  -0.989868,   0.050601
    6034,   0.012635,  -0.989379,   0.051700
    6051,   0.012269,  -0.989745,   0.051456
    6066,   0.013123,  -0.990112,   0.049258
    6081,   0.014466,  -0.989990,   0.048648
    6097,   0.013856,  -0.990844,   0.049014
    6113,   0.009461,  -0.986571,   0.050357
    6128,   0.014344,  -0.989257,   0.048160
    6144,   0.015321,  -0.994873,   0.047793
    6159,   0.013856,  -0.991943,   0.055362
    6177,   0.013856,  -0.987182,   0.044375
    6191,   0.011536,  -0.987670,   0.047793
    6206,   0.013368,  -0.992309,   0.051334
    6222,   0.011903,  -0.991821,   0.053775
    6237,   0.011781,  -0.990478,   0.050845
    6253,   0.015931,  -0.988525,   0.047671
    6269,   0.013368,  -0.990478,   0.049380
    6284,   0.012879,  -0.991210,   0.051822
    6300,   0.014710,  -0.989257,   0.052188
    6316,   0.013978,  -0.988891,   0.050479
    6331,   0.013978,  -0.989990,   0.048526
    6347,   0.013123,  -0.990478,   0.050601
    6362,   0.012513,  -0.992065,   0.050479
    6378,   0.013612,  -0.990234,   0.049502
    6394,   0.021791,  -0.992187,   0.046084
    6411,   0.013856,  -0.985717,   0.051456
    6425,   0.010316,  -0.990600,   0.053531
    6441,   0.009705,  -0.991088,   0.047916
    6456,   0.015809,  -0.988281,   0.050113
    6472,   0.013490,  -0.989379,   0.047549
    6488,   0.014588,  -0.990112,   0.051578
    6503,   0.015687,  -0.991821,   0.050845
    6519,   0.015687,  -0.988647,   0.050357
    6534,   0.013612,  -0.988036,   0.051578
    6550,   0.014588,  -0.990356,   0.051212
    6566,   0.009339,  -0.991088,   0.050113
    6581,   0.012025,  -0.989745,   0.047183
    6597,   0.016664,  -0.988769,   0.054019
    6613,   0.019105,  -0.989623,   0.047549
    6628,   0.011781,  -0.991332,   0.056339
    6644,   0.012879,  -0.991088,   0.052310
    6660,   0.013612,  -0.988769,   0.046695
    6675,   0.013734,  -0.988158,   0.050113
    6691,   0.010316,  -0.992309,   0.049380
    6706,   0.014100,  -0.993896,   0.053531
    6722,   0.015809,  -0.989013,   0.048770
    6737,   0.013856,  -0.986327,   0.050113
    6753,   0.013001,  -0.991943,   0.049380
    6769,   0.014100,  -0.992065,   0.051822
    6784,   0.014955,  -0.989013,   0.050357
    6800,   0.013123,  -0.989379,   0.049625
    6816,   0.016419,  -0.991088,   0.049014
    6831,   0.010926,  -0.991699,   0.048648
    6847,   0.014100,  -0.989013,   0.049136
    6862,   0.014588,  -0.990112,   0.050845
    6878,   0.014222,  -0.990356,   0.050723
    6894,   0.011781,  -0.989135,   0.049869
    6909,   0.014588,  -0.989623,   0.050723
    6925,   0.015077,  -0.989745,   0.051090
    6941,   0.013123,  -0.989501,   0.049625
    6956,   0.012513,  -0.990600,   0.049869
    6972,   0.012635,  -0.988647,   0.051212
    6988,   0.014466,  -0.989379,   0.048892
    7003,   0.014832,  -0.992431,   0.048770
    7027,   0.013245,  -0.991577,   0.057438
    7044,   0.015199,  -0.987914,   0.046695
    7058,   0.015443,  -0.988769,   0.050357
    7074,   0.015809,  -0.992431,   0.050967
    7089,   0.011903,  -0.991577,   0.052188
    7105,   0.012879,  -0.990356,   0.049014
    7121,   0.013368,  -0.988891,   0.049991
    7136,   0.014222,  -0.988525,   0.049502
    7152,   0.011414,  -0.990234,   0.050479
    7168,   0.011414,  -0.989868,   0.049869
    7183,   0.014832,  -0.989135,   0.050235
    7199,   0.015199,  -0.990478,   0.051090
    7227,   0.014344,  -0.989990,   0.050601
    7242,   0.010804,  -0.990234,   0.051578
    7258,   0.015931,  -0.990112,   0.049747
    7277,   0.014344,  -0.990844,   0.049991
    7292,   0.014222,  -0.990112,   0.052066
    7308,   0.013612,  -0.989990,   0.049502
    7324,   0.013001,  -0.990478,   0.050967
    7339,   0.012757,  -0.989623,   0.049991
    7355,   0.013856,  -0.989868,   0.048770
    7370,   0.015565,  -0.989501,   0.048892
    7386,   0.013734,  -0.990844,   0.051822
    7402,   0.011414,  -0.989501,   0.049625
    7418,   0.012513,  -0.987914,   0.048160
    7433,   0.014222,  -0.988525,   0.050235
    7449,   0.016053,  -0.991088,   0.051578
    7464,   0.012879,  -0.990722,   0.049014
    7480,   0.013123,  -0.989013,   0.050723
    7495,   0.013245,  -0.989623,   0.049014
    7511,   0.018739,  -0.990600,   0.049869
    7527,   0.013368,  -0.992797,   0.056217
    7542,   0.013490,  -0.988769,   0.049625
